,id,Beds,Baths,Balconies, Covered Parking,Carpet Area,Developer,Project,Status,Facing,Lifts,Furnished Status,Car parking,Age of Construction,Rental Value,Security Deposit,Address,Landmarks,Furnishing,Flooring,Overlooking,Additional Rooms,Water Availability,Status of Electricity,Lift,Num of Amenities,Floor,Balcony,Super Built-up Area,Type of Ownership,Authority Approval,Bed,RERA ID,Bath,Floors allowed for construction
747,4d423731353733333737,3,3,,,,Lodha,Lodha Eternis,Immediately,East,,Furnished,,5 to 10 years,₹1.4 Lac,₹3.5 LacPay Zero Deposit,"MIDC, Marol, Andheri East, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Midc.,Furnished,,"Pool, Garden/Park, Main Road",Study,,,,57,3 (Out of 9 Floors),1,1700sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹82/sqft,Freehold,,,,,
748,4d423731363931313339,2,2,2,,650,Rupali  Groups,New Rupali Apartment,Immediately,East,,Furnished,,New Construction,"₹55,000",₹2.0 LacPay Zero Deposit,"Evershine Nagar malad west, Malad West, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Evershine Nagar people gym,Furnished,,"Pool, Garden/Park, Main Road",,,,,16,8 (Out of 24 Floors),,,,,,,,
749,4d423731363931313339,2,2,2,,650,Rupali  Groups,New Rupali Apartment,Immediately,East,,Furnished,,New Construction,"₹55,000",₹2.0 LacPay Zero Deposit,"Evershine Nagar malad west, Malad West, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Evershine Nagar people gym,Furnished,,"Pool, Garden/Park, Main Road",,,,,16,8 (Out of 24 Floors),,,,,,,,
750,4d423731363733303131,,2,,,505,Cooperative Group Housing Society,Priya Darshani CHS,Immediately,West,,Unfurnished,,10 to 15 years,"₹58,000 | ₹500 Monthly Maintenance","₹3,48,000Pay Zero Deposit","Mumbai-South Mumbai, Dadar West, Mumbai - South Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Unfurnished,,Garden/Park,Store,,,,0,6 (Out of 10 Floors),,,Freehold,,1,1900001339,,
751,4d423731323532353939,4,5,,2 ,2400,L&T Realty,L&T Crescent Bay,Immediately,East,8,Semi-Furnished,,New Construction,₹3.5 Lac,₹15.0 LacPay Zero Deposit,"Higher Floor Tower 6 Series -1 LT Crescent Bay, Parel, Parel, Mumbai - South Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",L And T Crescent Bay Tower 6 Parel,Semi-Furnished,"Marble, Vitrified, Wooden","Garden/Park, Main Road",Servant Room,24 Hours Available,No/Rare Powercut,8,44,Ground (Out of 49 Floors),1,,,,,,,
752,4d423731323534323439,3,3,,2 ,1173,,,Immediately,East,2,Unfurnished,2 Covered,,"₹90,000",₹3.0 LacPay Zero Deposit,"Borivali East, Mumbai, Borivali East, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",rajendra nagar,Unfurnished,Vitrified,Main Road,None of these,24 Hours Available,No/Rare Powercut,2,0,30 (Out of 40 Floors),,,,,,,,
753,4d423731343833393733,2,2,3,1 ,620,DB Realty Pvt. Ltd.,DB Ozone,Immediately,East,2,Unfurnished,1 Covered,Less than 5 years,"₹24,000",₹1.0 LacPay Zero Deposit,"Mira Road Area, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Mira Road  Beyond,Unfurnished,Vitrified,Main Road,None of these,24 Hours Available,No/Rare Powercut,2,52,11 (Out of 19 Floors),,,,,,,,
754,4d423631383732363137,2,2,2,,800,,Brighton Tower,Immediately,East,,Unfurnished,,15 to 20 years,"₹81,000",₹2.0 LacPay Zero Deposit,"Lokhandwala Complex, Lokhandwala Complex Andheri West, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Near Lokhandwala High Point,Unfurnished,Ceramic Tiles,Garden/Park,"Puja Room, Servant Room",,,,0,9 (Out of 22 Floors),,,Freehold,,,,,
755,4d423634353432383337,2,2,,1 ,1410,Peninsula Land Ltd.,Ashok Gardens,Immediately,,2,Semi-Furnished,1 Covered,Less than 5 years,₹1.4 Lac,"₹8,10,000Pay Zero Deposit","Sewri, Mumbai, Sewri, Mumbai - South Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,Vitrified,Garden/Park,None of these,24 Hours Available,No/Rare Powercut,2,14,20 (Out of 30 Floors),,,,,,,,
756,4d423731353231313635,2,2,,1 ,700,The Wadhwa Group,Wadhwa Dukes Horizon,Immediately,East,4,Unfurnished,1 Covered,New Construction,"₹75,000",₹3.0 LacPay Zero Deposit,"Chembur, Mumbai, Chembur, Mumbai - Harbour Line, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Shivaji chowk chembur,Unfurnished,"Ceramic Tiles, Granite, Marble, Mosaic, Vitrified","Garden/Park, Pool, Main Road",None of these,24 Hours Available,No/Rare Powercut,4,10,9 (Out of 16 Floors),,,,,,,,
757,4d423731333135323031,,2,3,,450,Yashwant Constructions,Yashwant Viva Township,Immediately,,,Semi-Furnished,,Less than 5 years,"₹10,000","₹60,000Pay Zero Deposit","Vasai, Mumbai - Mira Road and Beyond, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,,,,,,,12,7 (Out of 14 Floors),,,,,1,,,
758,4d423731353236383839,3,4,4,,1093,Oberoi Realty Ltd.,Oberoi Sky City,Immediately,East,,Semi-Furnished,,New Construction,₹1 Lac,"₹6,00,000Pay Zero Deposit","Dattapada Rd, Borivali East, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Near Naralwadi,Semi-Furnished,,Main Road,Store,,,,41,25 (Out of 60 Floors),,,,,,,,
759,4d423730323739333331,2,2,,,700,,Shantivan,Immediately,North,,Furnished,1 Open,Above 20 years,"₹65,000",₹2.5 LacPay Zero Deposit,"Andheri West, Mumbai, Andheri West, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",The property is within walking distance from Lokhandwala Market Metro,Furnished,"Granite, Vitrified","Garden/Park, Main Road",Puja Room,24 Hours Available,No/Rare Powercut,1,0,6 (Out of 7 Floors),,,,,,,,
760,4d423730363435323835,2,2,,1 ,631,Shapoorji Pallonji Real Estate,Astron,Immediately,East,3,Unfurnished,1 Covered,,"₹50,000",₹2.0 LacPay Zero Deposit,"Kandivali East, Mumbai, Kandivali East, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",thakur collage village,Unfurnished,Vitrified,Garden/Park,None of these,24 Hours Available,No/Rare Powercut,3,21,12 (Out of 45 Floors),,,,,,,,
761,4d423731363530323037,,,,,491,,Saraswat Colony,Immediately,East,,Semi-Furnished,,Above 20 years,"₹52,000",₹1.5 LacPay Zero Deposit,"Mahim West, Mumbai, Mahim West, Mumbai - South Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,Vitrified,Main Road,None of these,24 Hours Available,No/Rare Powercut,1,0,2 (Out of 5 Floors),,,,,1,,1,
762,4d423730353134323939,,2,,,500,,Marvel Apartment,Immediately,East,,Semi-Furnished,,Above 20 years,"₹40,000",₹1.0 LacPay Zero Deposit,"Andheri West, Mumbai - Western Mumbai, Maharashtra",,Semi-Furnished,,"Garden/Park, Pool, Main Road","Puja Room, Study, Store, Servant Room",,,,0,2 (Out of 7 Floors),,,,,1,,,
763,4d423731323235343833,3,3,,,1014,Chakala,Project Chakala,Immediately,East,2,Furnished,,5 to 10 years,"₹95,000",₹4.0 LacPay Zero Deposit,"Andheri East, Mumbai, Andheri East, Mumbai - Western Mumbai, Maharashtra",Near J b nagar metro,Furnished,Vitrified,Main Road,None of these,24 Hours Available,No/Rare Powercut,2,20,3 (Out of 7 Floors),,,,,,,,
764,4d423730383034303131,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
765,4d423731353539323939,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
766,4d423639393236353939,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
767,4d423730383838393437,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
768,4d423731323134383739,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
769,4d423731333539303937,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
770,4d423731353132313835,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
771,4d423731333037383135,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
772,4d423731363738333839,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
773,4d423639353539313933,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
774,4d423731363838353433,,,,,400,,,Immediately,East,,Unfurnished,,Above 20 years,"₹20,000 | ₹1,850 Monthly Maintenance","₹75,000Pay Zero Deposit","Dahisar West, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",near shagun hotel,Unfurnished,,Garden/Park,Store,,,,0,Ground (Out of 4 Floors),1,,Freehold,,1,,1,
775,4d423731353032313737,2,2,,1 ,697,,,Immediately,East,2,Semi-Furnished,1 Covered,Less than 5 years,"₹58,000",₹2.0 LacPay Zero Deposit,"Goregaon east., Goregaon East, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Ryan International school.,Semi-Furnished,"Ceramic Tiles, Granite, Marble, Marbonite, Vitrified, Wooden","Garden/Park, Main Road",None of these,24 Hours Available,No/Rare Powercut,2,0,7 (Out of 20 Floors),,,,,,,,
776,4d423731323331353733,2,2,2,,859,Godrej Properties,Godrej Platinum,Immediately,East,,Semi-Furnished,,New Construction,"₹85,000 | ₹10,000 Monthly Maintenance",₹3.0 LacPay Zero Deposit,"godrej platinum Vikroli east, Vikhroli East, Mumbai - Central Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",godrej Hospital,Semi-Furnished,,"Garden/Park, Main Road","Puja Room, Store",,,,27,16 (Out of 28 Floors),,,,,,,,
777,4d423731323339373633,2,2,2,1 ,630,,,Immediately,North - East,4,Furnished,1 Covered,10 to 15 years,"₹75,000",₹4.5 LacPay Zero Deposit,"vikhroli west, Vikhroli West, Mumbai - Central Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-","Hiranandani Link Road, Godrej Hillside Colony, Vikhroli West,",Furnished,"Ceramic Tiles, Marble, Vitrified",Main Road,None of these,24 Hours Available,No/Rare Powercut,4,0,23 (Out of 33 Floors),,,,,,,,
778,4d423731363033353233,2,2,,,750,,,Immediately,North - East,,Semi-Furnished,,10 to 15 years,₹1.3 Lac,"₹7,50,000Pay Zero Deposit","Santacruz, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",hi,Semi-Furnished,"Ceramic Tiles, Normal Tiles/Kotah Stone",Main Road,"Puja Room, Study",,,,0,10 (Out of 12 Floors),,,,,,,,
779,4d423731353535313331,4,4,,,1850,,,Immediately,East,,Semi-Furnished,,Above 20 years,"₹2.5 Lac | ₹5,000 Monthly Maintenance",₹7.5 LacPay Zero Deposit,"Bandra West, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Linking Road,Semi-Furnished,,Garden/Park,Store,,,,0,6 (Out of 6 Floors),1,,Freehold,,,,,
780,4d423731353936363635,3,3,,1 ,901,Bajaj International Realty Pvt. Ltd.,Bajaj Emerald,Immediately,East,3,Unfurnished,1 Covered,New Construction,"₹89,000",₹3.0 LacPay Zero Deposit,"Andheri East, Mumbai, Andheri East, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-","Andheri east, sahar road, opp railway station.",Unfurnished,"Ceramic Tiles, Granite, Marble, Marbonite","Garden/Park, Main Road",None of these,24 Hours Available,No/Rare Powercut,3,27,6 (Out of 14 Floors),,,,,,,,
781,4d423730383434353235,2,2,2,,,Deep Associates,Deep Heights,Immediately,North - West,,Semi-Furnished,,5 to 10 years,"₹12,000","₹50,000Pay Zero Deposit","Nallasopara West, Nala Sopara, Mumbai - Mira Road and Beyond, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Fun Fiesta Mall,Semi-Furnished,,Garden/Park,,,,,10,7 (Out of 7 Floors),,800sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹15/sqft,Freehold,,,99000053269,,
782,4d423731303736363631,3,3,,,,Indra Darshan Developer,Indradarshan II,Immediately,East,,Unfurnished,,10 to 15 years,₹1.3 Lac,₹5.0 LacPay Zero Deposit,"Oshiwara, Andheri West, Oshiwara, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",metro station,Unfurnished,,"Garden/Park, Pool, Main Road",Puja Room,,,,13,6 (Out of 15 Floors),,1500sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹83/sqft,,,,,,
783,4d423731323537393233,4,4,,3 ,,Oberoi Realty Ltd.,Oberoi Sky City,Immediately,West,5,Unfurnished,3 Covered,,₹1.5 Lac,₹1.0 LacPay Zero Deposit,"Borivali East, Mumbai, Borivali East, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Near devi pada metro station.,Unfurnished,"Granite, Marble",Main Road,None of these,24 Hours Available,No/Rare Powercut,5,41,Upper Basement (Out of 60 Floors),1,1405sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹107/sqft,,,,,,
784,4d423634363837323833,4,4,2,2 ,3020,,,Immediately,East,2,Furnished,2 Covered,Above 20 years,"₹4 Lac | ₹1,500 Monthly Maintenance",₹20.0 LacPay Zero Deposit,"Bandra West, Bandra West, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Bandra West,Furnished,Marble,Main Road,Servant Room,24 Hours Available,No/Rare Powercut,2,0,6 (Out of 7 Floors),,,,,,,,
785,4d423731363032393339,3,3,,,1000,,,Immediately,East,3,Furnished,1 Open,10 to 15 years,"₹75,000",₹3.5 LacPay Zero Deposit,"Near link road, metro station touch., Borivali West, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Link road metro station.,Furnished,Marble,Main Road,"Puja Room, Study",24 Hours Available,No/Rare Powercut,3,0,6 (Out of 9 Floors),,,,,,,,
786,4d423731363137373633,2,2,,1 ,800,The Wadhwa Group,Wadhwa Imperial Heights,Immediately,North - West,3,Semi-Furnished,,10 to 15 years,"₹80,000",₹2.0 LacPay Zero Deposit,"Goregaon West, Mumbai, Goregaon West, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-","Nr Ekta Tripolis , BEST Colony , Goregaon West",Semi-Furnished,"Marbonite, Vitrified",Garden/Park,"Study, Store",24 Hours Available,No/Rare Powercut,3,6,28 (Out of 44 Floors),,,,,,,,
787,4d423731343932303639,4,4,,,,Sheth Creators Pvt. Ltd. and Sahana Group,Sheth Beaumonte,Immediately,,,Semi-Furnished,,Less than 5 years,₹2.3 Lac,₹6.0 LacPay Zero Deposit,"Beaumont Tower, Near Sion Circle, Sion East, Mumbai - South Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,,"Pool, Garden/Park, Main Road",,,,,14,12 (Out of 40 Floors),1,1655sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹136/sqft,,,,,,
788,4d423437383630363731,3,3,,,998,,,Immediately,North - East,,Semi-Furnished,,15 to 20 years,"₹1 Lac | ₹7,000 Monthly Maintenance",₹2.6 LacPay Zero Deposit,"B wing., Andheri East, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,Marble,"Garden/Park, Main Road",Store,24 Hours Available,No/Rare Powercut,,0,11 (Out of 12 Floors),,,,,,,,
789,4d423730303737393735,4,4,,2 ,1468,Peninsula Land Ltd.,Celestia Spaces,Immediately,South,,Semi-Furnished,2 Covered,New Construction,₹1.7 Lac,₹5.0 LacPay Zero Deposit,"A Wing Middle Floor, Sewri, Mumbai - South Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,"Wooden, Marble",,Servant Room,24 Hours Available,No/Rare Powercut,,20,11 (Out of 50 Floors),1,,,,,,,
790,4d423535393736323133,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
791,4d423731303732353433,3,4,3,2 ,2200,Lodha,Lodha World View,Immediately,East,6,Semi-Furnished,,,₹5 Lac | ₹16 Per sq. Unit Monthly Maintenance,₹30.0 LacPay Zero Deposit,"Worli, Mumbai, Worli, Mumbai - South Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Lower parel.,Semi-Furnished,Marble,"Garden/Park, Pool, Main Road","Study, Store, Servant Room",24 Hours Available,No/Rare Powercut,6,31,70 (Out of 75 Floors),,,,,,,,
792,4d423731363736363535,3,3,,1 ,1316,,,Immediately,East,2,Semi-Furnished,1 Covered,5 to 10 years,₹1.5 Lac,₹6.0 LacPay Zero Deposit,"1001., Chembur, Mumbai - Harbour Line, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",At Chembur near Shivaji circle close to freeway road.,Semi-Furnished,"Ceramic Tiles, Granite, Marble",Main Road,None of these,24 Hours Available,No/Rare Powercut,2,0,10 (Out of 21 Floors),1,,,,,,,
793,4d423239363734353631,2,2,,,680,,,Immediately,East,3,Unfurnished,,New Construction,"₹55,000","₹3,30,000Pay Zero Deposit","Godrej Central Sahakar Nagar1 Shell Colony Sahakar Nagar Chembur Mumbai Maharashtra 400071 India, Chembur, Mumbai - Harbour Line, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Near by Tilak Nagar Railway station,Unfurnished,"Vitrified, Ceramic Tiles, Marble, Normal Tiles/Kotah Stone, Granite, Marbonite","Garden/Park, Pool, Main Road",,24 Hours Available,No/Rare Powercut,3,0,,,,,RWA/Co-operative Housing Society,,,,
794,4d423731363738363631,3,3,,,1300,Navkar Grooup,Happy Homes,Immediately,East,,Unfurnished,1 Open,15 to 20 years,"₹60,000",₹3.0 LacPay Zero Deposit,"Happy Home Rd, Happy Home Society, Borivali West, Borivali West, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Rustomjee  International School,Unfurnished,Vitrified,"Garden/Park, Main Road",None of these,24 Hours Available,No/Rare Powercut,1,28,3 (Out of 7 Floors),,,,,,,,
795,4d423133303937363635,2,2,,,820,,Sion East,Immediately,,,Furnished,,10 to 15 years,"₹55,000","₹3,30,000Pay Zero Deposit","sion circle, Sion, Mumbai - South Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-","sion circle, near SIES college",Furnished,,,,,,,29,2 (Out of 4 Floors),,,Co-operative Society,,,,,
796,4d423730323836303939,2,,,,603,Neelam Realtors Pvt. Ltd.,Neelam Nagar ,Immediately,East,,Unfurnished,,15 to 20 years,"₹39,000 | ₹3,600 Monthly Maintenance",₹2.7 LacPay Zero Deposit,"Gavan Pada, Mulund East, Mumbai - Central Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-","Near to Mulund, Railway station  BST Bus Depot.",Unfurnished,Normal Tiles/Kotah Stone,"Garden/Park, Main Road",Puja Room,,,,0,1 (Out of 6 Floors),1,,,,,,1,
797,4d423731353232353231,2,2,,,750,,,Immediately,,,Furnished,,Above 20 years,"₹1.8 Lac | ₹4,000 Monthly Maintenance",₹3Pay Zero Deposit,"Pali hill Bandra west, Mumbai, Maharashtra",,Furnished,,,,,,,0,5 (Out of 7 Floors),1,,,,,,,
798,4d423730323737343231,2,2,2,1 ,650,,Hoshang Baug,Immediately,East,,Semi-Furnished,1 Covered,15 to 20 years,"₹65,000",₹3.0 LacPay Zero Deposit,"Hoshang Baug St Anthonys Road Vakola Mumbai Maharashtra 400055, Santacruz East, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",St Charles High School,Semi-Furnished,"Vitrified, Marble","Garden/Park, Main Road",Store,24 Hours Available,No/Rare Powercut,1,0,7 (Out of 7 Floors),,,,Developer,,,,
799,4d423730353330303839,2,2,,,716,Ecohomes,Eco Heights,Immediately,South -West,,Furnished,,15 to 20 years,"₹65,000","₹3,90,000Pay Zero Deposit","Eco Heights Off Marol Church Road Marol Andheri East Mumbai Maharashtra 400059, Andheri East, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Airport Metro Station,Furnished,Vitrified,Main Road,,24 Hours Available,No/Rare Powercut,1,10,7 (Out of 7 Floors),1,,,RWA/Co-operative Housing Society,,,,
800,4d423730353037333535,2,2,,,850,,Aryan Apartment ,Immediately,East,,Furnished,,10 to 15 years,"₹68,000","₹4,08,000Pay Zero Deposit","202 Aryan, Deonar Farm Road, Mumbai - Harbour Line, Maharashtra",,Furnished,,Garden/Park,,,,,0,2 (Out of 7 Floors),1,,,,,,,
801,4d423731323631393039,4,4,3,502 ,2630,L&T Realty,L&T Emerald Isle,Immediately,East,3,Semi-Furnished,502 Covered,Less than 5 years,"₹2.5 Lac | ₹2,500 Monthly Maintenance",₹7.5 LacPay Zero Deposit,"Flat no 502, 5th floor, tower no 1, emerald isle, village tunga, saki vihar powai, mumbai- 400, 072., Powai, Mumbai - Central Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Best Property Option Around Powai Saki Naka side. Photos are uploaded,Semi-Furnished,"Ceramic Tiles, Wooden","Garden/Park, Pool",,24 Hours Available,No/Rare Powercut,3,27,5 (Out of 20 Floors),,,,,,,,
802,4d423730373830393135,4,4,,,1200,Arkade Group,Arkade Earth Hazel,Immediately,,,Semi-Furnished,,New Construction,"₹1.1 Lac | ₹15,000 Monthly Maintenance",₹6.5 LacPay Zero Deposit,"Arkade Earth, Hazel Wing, Kanjurmarg East, Mumbai - Central Mumbai, Maharashtra",,Semi-Furnished,,,,,,,0,14 (Out of 22 Floors),,,,,,,,
803,4d423731353432303037,2,2,,,666,The Gundecha Group,Gundecha Asta,Immediately,,,Furnished,,Less than 5 years,"₹65,000",₹1.5 LacPay Zero Deposit,"Saki Naka, Mumbai - Central Mumbai, Maharashtra",,Furnished,,,,,,,11,9 (Out of 12 Floors),,,,,,,,
804,4d423730383331323937,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
805,4d423731363530323233,2,2,,1 ,726,Rustomjee,Rustomjee Summit,Immediately,East,3,Unfurnished,1 Covered,,"₹55,000",₹2.5 LacPay Zero Deposit,"Borivali East, Mumbai, Borivali East, Mumbai - Western Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Near Borivali Railway Station,Unfurnished,Vitrified,"Garden/Park, Main Road",None of these,24 Hours Available,No/Rare Powercut,3,27,12 (Out of 40 Floors),,,,,,,,
